pdf_stem,pdf_path,collection,year,month,model_tier,decade,failure_domain,failure_stage,failure_error_type,failure_detail,grid_status,grid_error_type,grid_confidence,location_status,location_error_type,location_section,location_township,location_range,county_status,county_error_type,county_name,dot_status,dot_error_type,dot_confidence,latlong_status,latlong_error_type,resolution_source,flags
14304683_BEYL 1_1052381,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14304683_BEYL 1_1052381.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
14305415_W M JOHNSON 12_1414019,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14305415_W M JOHNSON 12_1414019.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,100,skipped,,,
14305434_WILLIAM ELLIS 13_1414076,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14305434_WILLIAM ELLIS 13_1414076.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,93,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
14305435_WILLIAM ELLIS 14_1414075,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14305435_WILLIAM ELLIS 14_1414075.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,94,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
14501874_LUTHER TUCKER 1_1364259,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14501874_LUTHER TUCKER 1_1364259.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
14502589_MARIAH TAYLOR 5_1364240,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14502589_MARIAH TAYLOR 5_1364240.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
14502614_ATWOOD 1_1364257,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14502614_ATWOOD 1_1364257.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
14700467_ABBOT 1_1414032,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14700467_ABBOT 1_1414032.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,94,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
14702408_WINN 20B_516372,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14702408_WINN 20B_516372.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
14703129_ELLA COLEMAN 4_1413988,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14703129_ELLA COLEMAN 4_1413988.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
14703675_O M STOKES 5_1518160,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14703675_O M STOKES 5_1518160.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,91,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
14706357_C GRIGGS 4_1414034,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14706357_C GRIGGS 4_1414034.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,87,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
14707708_RT RATCLIFF 1_1414009,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14707708_RT RATCLIFF 1_1414009.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
14707752_EDENS 2_1413997,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/14707752_EDENS 2_1413997.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,done,,97,skipped,,,
35019118550000_WESTHEIMER A 11-A_1696338,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35019118550000_WESTHEIMER A 11-A_1696338.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
35019118640000_DENNY B 10_1696298,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35019118640000_DENNY B 10_1696298.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
35019760630000_W CARNEY 13B_1696306,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35019760630000_W CARNEY 13B_1696306.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
35019761270000_E STECHI 10_1696325,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35019761270000_E STECHI 10_1696325.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,94,failed,not_found,,,,failed,exception,,done,,97,skipped,,,
35035001470000_LAFORCE S 1_2364046,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35035001470000_LAFORCE S 1_2364046.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
35037031040000_CLARK JOHN 2_2003474,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35037031040000_CLARK JOHN 2_2003474.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35037031300000_JOHNSON LYDIA_2003520,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35037031300000_JOHNSON LYDIA_2003520.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
35037033330000_BEAVER TURNER 1_2003344,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35037033330000_BEAVER TURNER 1_2003344.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,92,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35037033360000_SARWANOKE 1_2003427,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35037033360000_SARWANOKE 1_2003427.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35037052930000_DAVIS JACKSON 1_2003364,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35037052930000_DAVIS JACKSON 1_2003364.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
35037067190000_DAVIS WILLIAMS 6_2003418,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35037067190000_DAVIS WILLIAMS 6_2003418.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
35037068530000_SELF 1_2003248,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35037068530000_SELF 1_2003248.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,96,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35037069460000_HAMILTON_2003502,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35037069460000_HAMILTON_2003502.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35037069480000_ESCOE_2003385,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35037069480000_ESCOE_2003385.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35037069700000_WEST NORA 4_2003278,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35037069700000_WEST NORA 4_2003278.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35137133760000_W M ELMORE 8 DD_1696293,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35137133760000_W M ELMORE 8 DD_1696293.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,93,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
35137760360000_STEIFEL 4_1696312,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35137760360000_STEIFEL 4_1696312.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
35137760360000_STEIFEL 4_1696316,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35137760360000_STEIFEL 4_1696316.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
3514034100000_EARP 1_2288171,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/3514034100000_EARP 1_2288171.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
35143035780000_C BELL 2_2003511,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35143035780000_C BELL 2_2003511.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,94,skipped,,,
35143035780000_C BELL 2_2003517,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35143035780000_C BELL 2_2003517.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
35143041170000_MCKEE 2_2003271,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35143041170000_MCKEE 2_2003271.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,97,failed,not_found,,,,failed,keyword_not_found,,done,,100,skipped,,,
35143041350000_ROGERS ROBERT 2_2003349,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35143041350000_ROGERS ROBERT 2_2003349.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,100,skipped,,,
35143065730000_NICHOLS_2288217,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35143065730000_NICHOLS_2288217.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
35147003630000_MCCREARY 1_2288142,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35147003630000_MCCREARY 1_2288142.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
35147034100000_EARP 1_2288170,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35147034100000_EARP 1_2288170.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
35147048490000_FEE 9_1384694,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35147048490000_FEE 9_1384694.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,92,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
35147048490000_FEE 9_2288244,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35147048490000_FEE 9_2288244.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
35147048490000_FEE 9_2288245,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35147048490000_FEE 9_2288245.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
35147075760000_BOREN J M_2288140,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/35147075760000_BOREN J M_2288140.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
CREEK_MCINTOSH 5_2003515,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/CREEK_MCINTOSH 5_2003515.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
OSAGE_J.A. MOORE SW 1_4 7_2288164,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/OSAGE_J.A. MOORE SW 1_4 7_2288164.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,95,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
OSAGE_L V HICKMAN 17_2288157,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/OSAGE_L V HICKMAN 17_2288157.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,100,skipped,,,
OSAGE_No Data_2288213,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/OSAGE_No Data_2288213.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
OSAGE_OSAGE NW 1_4 4_2288194,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/OSAGE_OSAGE NW 1_4 4_2288194.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,98,skipped,,,
OSAGE_R PRICE 1_2288185,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/OSAGE_R PRICE 1_2288185.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
OSAGE_R PRICE 2_2288222,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/OSAGE_R PRICE 2_2288222.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_AARON GRAYSON 2_2003433,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_AARON GRAYSON 2_2003433.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
X_BRUNER 1_1495827,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_BRUNER 1_1495827.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_BRUNER 1_2003473,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_BRUNER 1_2003473.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_CHITTAM 2_2003268,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_CHITTAM 2_2003268.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,86,failed,not_found,,,,failed,keyword_not_found,,failed,exception,,skipped,,,
X_COX 3_920203,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_COX 3_920203.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,86,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_D SEWELL 2_2003414,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_D SEWELL 2_2003414.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,not_detected,99,failed,not_found,,,,failed,exception,,skipped,,,skipped,,,
X_E J STROMAN __920174,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_E J STROMAN __920174.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_ENDICOTT 3-B_1539103,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_ENDICOTT 3-B_1539103.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_FLORENCE HICKMAN 9_2288145,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_FLORENCE HICKMAN 9_2288145.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,100,skipped,,,
X_FLOYD MCCAUGHTRY 2_782045,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_FLOYD MCCAUGHTRY 2_782045.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_G W BOLTON 1_782050,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_G W BOLTON 1_782050.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
X_GORDON 1_2363997,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_GORDON 1_2363997.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
X_HEIM 4_1539093,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_HEIM 4_1539093.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_HOBS O H 1_2464380,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_HOBS O H 1_2464380.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_J J PAGE_2003262,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_J J PAGE_2003262.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,88,skipped,,,
X_J J PAGE_2003263,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_J J PAGE_2003263.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,88,skipped,,,
X_J J PAGE_2003281,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_J J PAGE_2003281.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
X_J M WATSON 5_2003356,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_J M WATSON 5_2003356.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,92,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_J M WATSON 6_2003327,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_J M WATSON 6_2003327.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_JIPSY COKER_2003404,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_JIPSY COKER_2003404.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_JJ PAGE_2003282,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_JJ PAGE_2003282.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
X_KIT FARWELL 4_782058,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_KIT FARWELL 4_782058.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,95,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_LUCY HILL 10_2003413,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_LUCY HILL 10_2003413.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
X_MABEL WILLIS 11_2003307,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_MABEL WILLIS 11_2003307.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_MARY M SCOTT 1-1_588841,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_MARY M SCOTT 1-1_588841.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_MILLER BROS_2288207,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_MILLER BROS_2288207.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_N SCOTT NEE BEAVER 1_1052633,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_N SCOTT NEE BEAVER 1_1052633.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_No Data_1052380,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_No Data_1052380.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,96,skipped,,,
X_No Data_1052546,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_No Data_1052546.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
X_No Data_1384668,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_No Data_1384668.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
X_No Data_1414006,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_No Data_1414006.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,96,skipped,,,
X_No Data_1414074,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_No Data_1414074.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,exception,,done,,98,skipped,,,
X_No Data_2003462,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_No Data_2003462.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,exception,,failed,exception,,skipped,,,
X_No Data_2364034,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_No Data_2364034.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,98,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
X_OSAGE SE4 3 SER 225_1414069,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_OSAGE SE4 3 SER 225_1414069.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,100,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
X_OSAGE TRACT 28 12_1414064,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_OSAGE TRACT 28 12_1414064.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,keyword_not_found,,done,,99,skipped,,,
X_OSAGE TRACT 28 13_1414049,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_OSAGE TRACT 28 13_1414049.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,94,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
X_OSAGE TRACT 28 4_1414066,s3://osu-well-records-225989338968/pdfs/ExportedFolderContents_1/1922/11 - November/X_OSAGE TRACT 28 4_1414066.pdf,1,1922,11 - November,early,1920s,location,location,not_found,"PLSS not found: missing section, township, range",done,,99,failed,not_found,,,,failed,exception,,done,,99,skipped,,,
